cidade,bairro,hour,mean_count,index,proportion
Fortaleza,PLANALTO AYRTON SENNA,16,8.0,2.064516129032258,0.08602150537634409
Fortaleza,PLANALTO AYRTON SENNA,17,7.0,1.8064516129032258,0.07526881720430108
Fortaleza,PLANALTO AYRTON SENNA,18,5.0,1.2903225806451613,0.053763440860215055
Fortaleza,PLANALTO AYRTON SENNA,19,7.0,1.8064516129032258,0.07526881720430108
Fortaleza,PLANALTO AYRTON SENNA,20,4.0,1.032258064516129,0.043010752688172046
Fortaleza,PLANALTO AYRTON SENNA,21,4.0,1.032258064516129,0.043010752688172046
Fortaleza,PLANALTO AYRTON SENNA,22,3.0,0.7741935483870968,0.03225806451612903
Fortaleza,PLANALTO AYRTON SENNA,23,6.0,1.5483870967741935,0.06451612903225806
Fortaleza,PRAIA DE IRACEMA,5,1.0,1.0,0.14285714285714285
Fortaleza,PRAIA DE IRACEMA,6,1.0,1.0,0.14285714285714285
Fortaleza,PRAIA DE IRACEMA,7,1.0,1.0,0.14285714285714285
Fortaleza,PRAIA DE IRACEMA,17,1.0,1.0,0.14285714285714285
Fortaleza,PRAIA DE IRACEMA,19,1.0,1.0,0.14285714285714285
Fortaleza,PRAIA DE IRACEMA,20,1.0,1.0,0.14285714285714285
Fortaleza,PRAIA DE IRACEMA,21,1.0,1.0,0.14285714285714285
Fortaleza,PRAIA DO FUTURO I,4,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,PRAIA DO FUTURO I,9,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,PRAIA DO FUTURO I,11,2.0,1.4545454545454546,0.18181818181818182
Fortaleza,PRAIA DO FUTURO I,13,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,PRAIA DO FUTURO I,15,3.0,2.1818181818181817,0.2727272727272727
Fortaleza,PRAIA DO FUTURO I,17,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,PRAIA DO FUTURO I,19,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,PRAIA DO FUTURO I,20,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,PRAIA DO FUTURO II,0,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,1,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,2,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,3,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,4,3.0,1.3636363636363635,0.06818181818181818
Fortaleza,PRAIA DO FUTURO II,7,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,9,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,10,3.0,1.3636363636363635,0.06818181818181818
Fortaleza,PRAIA DO FUTURO II,12,2.0,0.9090909090909091,0.045454545454545456
Fortaleza,PRAIA DO FUTURO II,13,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,14,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,15,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,16,4.0,1.8181818181818181,0.09090909090909091
Fortaleza,PRAIA DO FUTURO II,17,2.0,0.9090909090909091,0.045454545454545456
Fortaleza,PRAIA DO FUTURO II,18,2.0,0.9090909090909091,0.045454545454545456
Fortaleza,PRAIA DO FUTURO II,19,4.0,1.8181818181818181,0.09090909090909091
Fortaleza,PRAIA DO FUTURO II,20,6.0,2.727272727272727,0.13636363636363635
Fortaleza,PRAIA DO FUTURO II,21,1.0,0.45454545454545453,0.022727272727272728
Fortaleza,PRAIA DO FUTURO II,22,5.0,2.2727272727272725,0.11363636363636363
Fortaleza,PRAIA DO FUTURO II,23,3.0,1.3636363636363635,0.06818181818181818
Fortaleza,PRECABURA,1,1.0,0.8,0.2
Fortaleza,PRECABURA,5,2.0,1.6,0.4
Fortaleza,PRECABURA,13,1.0,0.8,0.2
Fortaleza,PRECABURA,19,1.0,0.8,0.2
Fortaleza,PREFEITO JOSÉ WALTER,0,2.0,0.4466019417475728,0.019417475728155338
Fortaleza,PREFEITO JOSÉ WALTER,1,4.0,0.8932038834951456,0.038834951456310676
Fortaleza,PREFEITO JOSÉ WALTER,2,1.0,0.2233009708737864,0.009708737864077669
Fortaleza,PREFEITO JOSÉ WALTER,3,3.0,0.6699029126213591,0.02912621359223301
Fortaleza,PREFEITO JOSÉ WALTER,4,3.0,0.6699029126213591,0.02912621359223301
Fortaleza,PREFEITO JOSÉ WALTER,5,1.0,0.2233009708737864,0.009708737864077669
Fortaleza,PREFEITO JOSÉ WALTER,6,2.0,0.4466019417475728,0.019417475728155338
Fortaleza,PREFEITO JOSÉ WALTER,7,6.0,1.3398058252427183,0.05825242718446602
Fortaleza,PREFEITO JOSÉ WALTER,9,6.0,1.3398058252427183,0.05825242718446602
Fortaleza,PREFEITO JOSÉ WALTER,10,7.0,1.5631067961165048,0.06796116504854369
Fortaleza,PREFEITO JOSÉ WALTER,11,2.0,0.4466019417475728,0.019417475728155338
Fortaleza,PREFEITO JOSÉ WALTER,12,4.0,0.8932038834951456,0.038834951456310676
Fortaleza,PREFEITO JOSÉ WALTER,13,7.0,1.5631067961165048,0.06796116504854369
Fortaleza,PREFEITO JOSÉ WALTER,14,6.0,1.3398058252427183,0.05825242718446602
Fortaleza,PREFEITO JOSÉ WALTER,15,6.0,1.3398058252427183,0.05825242718446602
Fortaleza,PREFEITO JOSÉ WALTER,16,5.0,1.116504854368932,0.04854368932038835
Fortaleza,PREFEITO JOSÉ WALTER,17,4.0,0.8932038834951456,0.038834951456310676
Fortaleza,PREFEITO JOSÉ WALTER,18,6.0,1.3398058252427183,0.05825242718446602
Fortaleza,PREFEITO JOSÉ WALTER,19,10.0,2.233009708737864,0.0970873786407767
Fortaleza,PREFEITO JOSÉ WALTER,20,4.0,0.8932038834951456,0.038834951456310676
Fortaleza,PREFEITO JOSÉ WALTER,21,8.0,1.7864077669902911,0.07766990291262135
Fortaleza,PREFEITO JOSÉ WALTER,22,5.0,1.116504854368932,0.04854368932038835
Fortaleza,PREFEITO JOSÉ WALTER,23,1.0,0.2233009708737864,0.009708737864077669
Fortaleza,PRESIDENTE KENNEDY,2,1.0,0.55,0.05
Fortaleza,PRESIDENTE KENNEDY,3,1.0,0.55,0.05
Fortaleza,PRESIDENTE KENNEDY,4,2.0,1.1,0.1
Fortaleza,PRESIDENTE KENNEDY,13,1.0,0.55,0.05
Fortaleza,PRESIDENTE KENNEDY,16,2.0,1.1,0.1
Fortaleza,PRESIDENTE KENNEDY,18,2.0,1.1,0.1
Fortaleza,PRESIDENTE KENNEDY,19,2.0,1.1,0.1
Fortaleza,PRESIDENTE KENNEDY,20,3.0,1.6500000000000001,0.15
Fortaleza,PRESIDENTE KENNEDY,21,2.0,1.1,0.1
Fortaleza,PRESIDENTE KENNEDY,22,2.0,1.1,0.1
Fortaleza,PRESIDENTE KENNEDY,23,2.0,1.1,0.1
Fortaleza,QUINTINO CUNHA,0,2.0,0.7636363636363637,0.03636363636363636
Fortaleza,QUINTINO CUNHA,1,2.0,0.7636363636363637,0.03636363636363636
Fortaleza,QUINTINO CUNHA,2,3.0,1.1454545454545455,0.05454545454545454
Fortaleza,QUINTINO CUNHA,4,1.0,0.38181818181818183,0.01818181818181818
Fortaleza,QUINTINO CUNHA,5,3.0,1.1454545454545455,0.05454545454545454
Fortaleza,QUINTINO CUNHA,6,3.0,1.1454545454545455,0.05454545454545454
Fortaleza,QUINTINO CUNHA,7,1.0,0.38181818181818183,0.01818181818181818
Fortaleza,QUINTINO CUNHA,8,3.0,1.1454545454545455,0.05454545454545454
Fortaleza,QUINTINO CUNHA,9,1.0,0.38181818181818183,0.01818181818181818
Fortaleza,QUINTINO CUNHA,11,2.0,0.7636363636363637,0.03636363636363636
Fortaleza,QUINTINO CUNHA,13,2.0,0.7636363636363637,0.03636363636363636
Fortaleza,QUINTINO CUNHA,14,4.0,1.5272727272727273,0.07272727272727272
Fortaleza,QUINTINO CUNHA,15,2.0,0.7636363636363637,0.03636363636363636
Fortaleza,QUINTINO CUNHA,16,1.0,0.38181818181818183,0.01818181818181818
Fortaleza,QUINTINO CUNHA,17,4.0,1.5272727272727273,0.07272727272727272
Fortaleza,QUINTINO CUNHA,18,6.0,2.290909090909091,0.10909090909090909
Fortaleza,QUINTINO CUNHA,19,2.0,0.7636363636363637,0.03636363636363636
Fortaleza,QUINTINO CUNHA,20,2.0,0.7636363636363637,0.03636363636363636
Fortaleza,QUINTINO CUNHA,21,8.0,3.0545454545454547,0.14545454545454545
Fortaleza,QUINTINO CUNHA,22,2.0,0.7636363636363637,0.03636363636363636
Fortaleza,QUINTINO CUNHA,23,1.0,0.38181818181818183,0.01818181818181818
Fortaleza,RACHEL DE QUEIROZ,1,2.0,1.7142857142857142,0.2857142857142857
Fortaleza,RACHEL DE QUEIROZ,11,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,RACHEL DE QUEIROZ,13,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,RACHEL DE QUEIROZ,17,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,RACHEL DE QUEIROZ,19,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,RACHEL DE QUEIROZ,20,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,RODOLFO TEÓFILO,7,1.0,0.6,0.2
Fortaleza,RODOLFO TEÓFILO,16,2.0,1.2,0.4
Fortaleza,RODOLFO TEÓFILO,17,2.0,1.2,0.4
Fortaleza,SABIAGUABA,0,1.0,1.0,0.1111111111111111
Fortaleza,SABIAGUABA,1,1.0,1.0,0.1111111111111111
Fortaleza,SABIAGUABA,6,1.0,1.0,0.1111111111111111
Fortaleza,SABIAGUABA,10,1.0,1.0,0.1111111111111111
Fortaleza,SABIAGUABA,13,1.0,1.0,0.1111111111111111
Fortaleza,SABIAGUABA,16,1.0,1.0,0.1111111111111111
Fortaleza,SABIAGUABA,17,1.0,1.0,0.1111111111111111
Fortaleza,SABIAGUABA,19,1.0,1.0,0.1111111111111111
Fortaleza,SABIAGUABA,21,1.0,1.0,0.1111111111111111
Fortaleza,SALINAS,3,1.0,1.0,0.3333333333333333
Fortaleza,SALINAS,11,1.0,1.0,0.3333333333333333
Fortaleza,SALINAS,13,1.0,1.0,0.3333333333333333
Fortaleza,SAPIRANGA / COITÉ,7,1.0,0.411764705882353,0.029411764705882353
Fortaleza,SAPIRANGA / COITÉ,10,1.0,0.411764705882353,0.029411764705882353
Fortaleza,SAPIRANGA / COITÉ,12,5.0,2.058823529411765,0.14705882352941177
Fortaleza,SAPIRANGA / COITÉ,13,1.0,0.411764705882353,0.029411764705882353
Fortaleza,SAPIRANGA / COITÉ,14,3.0,1.2352941176470589,0.08823529411764706
Fortaleza,SAPIRANGA / COITÉ,15,4.0,1.647058823529412,0.11764705882352941
Fortaleza,SAPIRANGA / COITÉ,16,1.0,0.411764705882353,0.029411764705882353
Fortaleza,SAPIRANGA / COITÉ,17,2.0,0.823529411764706,0.058823529411764705
Fortaleza,SAPIRANGA / COITÉ,18,3.0,1.2352941176470589,0.08823529411764706
Fortaleza,SAPIRANGA / COITÉ,19,5.0,2.058823529411765,0.14705882352941177
Fortaleza,SAPIRANGA / COITÉ,20,1.0,0.411764705882353,0.029411764705882353
Fortaleza,SAPIRANGA / COITÉ,21,2.0,0.823529411764706,0.058823529411764705
Fortaleza,SAPIRANGA / COITÉ,22,3.0,1.2352941176470589,0.08823529411764706
Fortaleza,SAPIRANGA / COITÉ,23,2.0,0.823529411764706,0.058823529411764705
Fortaleza,SERRINHA,0,2.0,1.4166666666666665,0.08333333333333333
Fortaleza,SERRINHA,1,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,2,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,4,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,5,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,9,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,10,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,12,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,14,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,15,2.0,1.4166666666666665,0.08333333333333333
Fortaleza,SERRINHA,16,2.0,1.4166666666666665,0.08333333333333333
Fortaleza,SERRINHA,17,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,19,2.0,1.4166666666666665,0.08333333333333333
Fortaleza,SERRINHA,20,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SERRINHA,21,3.0,2.125,0.125
Fortaleza,SERRINHA,22,2.0,1.4166666666666665,0.08333333333333333
Fortaleza,SERRINHA,23,1.0,0.7083333333333333,0.041666666666666664
Fortaleza,SIQUEIRA,0,4.0,1.1851851851851851,0.04938271604938271
Fortaleza,SIQUEIRA,1,1.0,0.2962962962962963,0.012345679012345678
Fortaleza,SIQUEIRA,2,1.0,0.2962962962962963,0.012345679012345678
Fortaleza,SIQUEIRA,3,4.0,1.1851851851851851,0.04938271604938271
Fortaleza,SIQUEIRA,4,3.0,0.8888888888888888,0.037037037037037035
Fortaleza,SIQUEIRA,5,1.0,0.2962962962962963,0.012345679012345678
Fortaleza,SIQUEIRA,6,2.0,0.5925925925925926,0.024691358024691357
Fortaleza,SIQUEIRA,7,1.0,0.2962962962962963,0.012345679012345678
Fortaleza,SIQUEIRA,8,3.0,0.8888888888888888,0.037037037037037035
Fortaleza,SIQUEIRA,9,10.0,2.962962962962963,0.12345679012345678
Fortaleza,SIQUEIRA,10,2.0,0.5925925925925926,0.024691358024691357
Fortaleza,SIQUEIRA,11,1.0,0.2962962962962963,0.012345679012345678
Fortaleza,SIQUEIRA,12,4.0,1.1851851851851851,0.04938271604938271
Fortaleza,SIQUEIRA,13,2.0,0.5925925925925926,0.024691358024691357
Fortaleza,SIQUEIRA,14,3.0,0.8888888888888888,0.037037037037037035
Fortaleza,SIQUEIRA,15,5.0,1.4814814814814814,0.06172839506172839
Fortaleza,SIQUEIRA,16,2.0,0.5925925925925926,0.024691358024691357
Fortaleza,SIQUEIRA,17,4.0,1.1851851851851851,0.04938271604938271
Fortaleza,SIQUEIRA,18,7.0,2.074074074074074,0.08641975308641975
Fortaleza,SIQUEIRA,19,4.0,1.1851851851851851,0.04938271604938271
Fortaleza,SIQUEIRA,20,1.0,0.2962962962962963,0.012345679012345678
Fortaleza,SIQUEIRA,21,4.0,1.1851851851851851,0.04938271604938271
Fortaleza,SIQUEIRA,22,8.0,2.3703703703703702,0.09876543209876543
Fortaleza,SIQUEIRA,23,4.0,1.1851851851851851,0.04938271604938271
Fortaleza,SÃO BENTO,0,2.0,1.1578947368421053,0.10526315789473684
Fortaleza,SÃO BENTO,5,1.0,0.5789473684210527,0.05263157894736842
Fortaleza,SÃO BENTO,7,2.0,1.1578947368421053,0.10526315789473684
Fortaleza,SÃO BENTO,14,1.0,0.5789473684210527,0.05263157894736842
Fortaleza,SÃO BENTO,15,1.0,0.5789473684210527,0.05263157894736842
Fortaleza,SÃO BENTO,16,1.0,0.5789473684210527,0.05263157894736842
Fortaleza,SÃO BENTO,17,1.0,0.5789473684210527,0.05263157894736842
Fortaleza,SÃO BENTO,18,1.0,0.5789473684210527,0.05263157894736842
Fortaleza,SÃO BENTO,19,5.0,2.8947368421052633,0.2631578947368421
Fortaleza,SÃO BENTO,22,2.0,1.1578947368421053,0.10526315789473684
Fortaleza,SÃO BENTO,23,2.0,1.1578947368421053,0.10526315789473684
Fortaleza,SÃO GERARDO,6,1.0,1.0,0.3333333333333333
Fortaleza,SÃO GERARDO,13,1.0,1.0,0.3333333333333333
Fortaleza,SÃO GERARDO,21,1.0,1.0,0.3333333333333333
Fortaleza,SÃO JOÃO DO TAUAPE,3,2.0,1.25,0.125
Fortaleza,SÃO JOÃO DO TAUAPE,8,1.0,0.625,0.0625
Fortaleza,SÃO JOÃO DO TAUAPE,14,3.0,1.875,0.1875
Fortaleza,SÃO JOÃO DO TAUAPE,15,1.0,0.625,0.0625
Fortaleza,SÃO JOÃO DO TAUAPE,16,1.0,0.625,0.0625
Fortaleza,SÃO JOÃO DO TAUAPE,17,2.0,1.25,0.125
Fortaleza,SÃO JOÃO DO TAUAPE,19,3.0,1.875,0.1875
Fortaleza,SÃO JOÃO DO TAUAPE,21,1.0,0.625,0.0625
Fortaleza,SÃO JOÃO DO TAUAPE,22,1.0,0.625,0.0625
Fortaleza,SÃO JOÃO DO TAUAPE,23,1.0,0.625,0.0625
Fortaleza,VARJOTA,0,1.0,0.8333333333333334,0.16666666666666666
Fortaleza,VARJOTA,2,1.0,0.8333333333333334,0.16666666666666666
Fortaleza,VARJOTA,7,1.0,0.8333333333333334,0.16666666666666666
Fortaleza,VARJOTA,11,2.0,1.6666666666666667,0.3333333333333333
Fortaleza,VARJOTA,18,1.0,0.8333333333333334,0.16666666666666666
Fortaleza,VICENTE PINZÓN,0,5.0,1.8103448275862069,0.08620689655172414
Fortaleza,VICENTE PINZÓN,1,2.0,0.7241379310344828,0.034482758620689655
Fortaleza,VICENTE PINZÓN,2,1.0,0.3620689655172414,0.017241379310344827
Fortaleza,VICENTE PINZÓN,3,2.0,0.7241379310344828,0.034482758620689655
Fortaleza,VICENTE PINZÓN,4,2.0,0.7241379310344828,0.034482758620689655
Fortaleza,VICENTE PINZÓN,7,3.0,1.0862068965517242,0.05172413793103448
Fortaleza,VICENTE PINZÓN,8,1.0,0.3620689655172414,0.017241379310344827
Fortaleza,VICENTE PINZÓN,9,1.0,0.3620689655172414,0.017241379310344827
Fortaleza,VICENTE PINZÓN,11,3.0,1.0862068965517242,0.05172413793103448
Fortaleza,VICENTE PINZÓN,12,3.0,1.0862068965517242,0.05172413793103448
Fortaleza,VICENTE PINZÓN,13,3.0,1.0862068965517242,0.05172413793103448
Fortaleza,VICENTE PINZÓN,14,1.0,0.3620689655172414,0.017241379310344827
Fortaleza,VICENTE PINZÓN,15,2.0,0.7241379310344828,0.034482758620689655
Fortaleza,VICENTE PINZÓN,16,5.0,1.8103448275862069,0.08620689655172414
Fortaleza,VICENTE PINZÓN,17,3.0,1.0862068965517242,0.05172413793103448
Fortaleza,VICENTE PINZÓN,18,2.0,0.7241379310344828,0.034482758620689655
Fortaleza,VICENTE PINZÓN,19,5.0,1.8103448275862069,0.08620689655172414
Fortaleza,VICENTE PINZÓN,20,2.0,0.7241379310344828,0.034482758620689655
Fortaleza,VICENTE PINZÓN,21,2.0,0.7241379310344828,0.034482758620689655
Fortaleza,VICENTE PINZÓN,22,4.0,1.4482758620689655,0.06896551724137931
Fortaleza,VICENTE PINZÓN,23,6.0,2.1724137931034484,0.10344827586206896
Fortaleza,VILA PERI,1,2.0,0.9333333333333333,0.06666666666666667
Fortaleza,VILA PERI,3,1.0,0.4666666666666667,0.03333333333333333
Fortaleza,VILA PERI,4,3.0,1.4000000000000001,0.1
Fortaleza,VILA PERI,5,1.0,0.4666666666666667,0.03333333333333333
Fortaleza,VILA PERI,6,1.0,0.4666666666666667,0.03333333333333333
Fortaleza,VILA PERI,13,1.0,0.4666666666666667,0.03333333333333333
Fortaleza,VILA PERI,15,4.0,1.8666666666666667,0.13333333333333333
Fortaleza,VILA PERI,16,4.0,1.8666666666666667,0.13333333333333333
Fortaleza,VILA PERI,17,2.0,0.9333333333333333,0.06666666666666667
Fortaleza,VILA PERI,18,2.0,0.9333333333333333,0.06666666666666667
Fortaleza,VILA PERI,19,3.0,1.4000000000000001,0.1
Fortaleza,VILA PERI,20,1.0,0.4666666666666667,0.03333333333333333
Fortaleza,VILA PERI,21,3.0,1.4000000000000001,0.1
Fortaleza,VILA PERI,22,2.0,0.9333333333333333,0.06666666666666667
Fortaleza,VILA UNIĂO,0,1.0,0.75,0.125
Fortaleza,VILA UNIĂO,1,3.0,2.25,0.375
Fortaleza,VILA UNIĂO,7,1.0,0.75,0.125
Fortaleza,VILA UNIĂO,9,1.0,0.75,0.125
Fortaleza,VILA UNIĂO,16,1.0,0.75,0.125
Fortaleza,VILA UNIĂO,20,1.0,0.75,0.125
Fortaleza,VILA VELHA,0,3.0,1.227272727272727,0.06818181818181818
Fortaleza,VILA VELHA,1,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,4,2.0,0.8181818181818181,0.045454545454545456
Fortaleza,VILA VELHA,6,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,7,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,9,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,10,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,12,2.0,0.8181818181818181,0.045454545454545456
Fortaleza,VILA VELHA,13,3.0,1.227272727272727,0.06818181818181818
Fortaleza,VILA VELHA,14,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,16,7.0,2.8636363636363633,0.1590909090909091
Fortaleza,VILA VELHA,17,2.0,0.8181818181818181,0.045454545454545456
Fortaleza,VILA VELHA,18,4.0,1.6363636363636362,0.09090909090909091
Fortaleza,VILA VELHA,19,7.0,2.8636363636363633,0.1590909090909091
Fortaleza,VILA VELHA,20,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,21,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,22,5.0,2.0454545454545454,0.11363636363636363
Fortaleza,VILA VELHA,23,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,ÁLVARO WEYNE,1,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,3,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,8,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,9,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,10,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,14,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,15,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,16,5.0,2.692307692307692,0.19230769230769232
Fortaleza,ÁLVARO WEYNE,17,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,18,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,20,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,21,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,22,3.0,1.6153846153846154,0.11538461538461539
Fortaleza,ÁLVARO WEYNE,23,2.0,1.0769230769230769,0.07692307692307693
