cidade,bairro,month,mean_count,index,proportion
Fortaleza,PAUPINA,12,1.0,0.6255924170616113,0.056872037914691934
Fortaleza,PEDRAS,1,2.0,1.3333333333333333,0.12121212121212122
Fortaleza,PEDRAS,2,1.6666666666666667,1.1111111111111112,0.10101010101010101
Fortaleza,PEDRAS,3,2.0,1.3333333333333333,0.12121212121212122
Fortaleza,PEDRAS,4,1.0,0.6666666666666666,0.06060606060606061
Fortaleza,PEDRAS,5,1.5,1.0,0.09090909090909091
Fortaleza,PEDRAS,6,2.0,1.3333333333333333,0.12121212121212122
Fortaleza,PEDRAS,7,1.3333333333333333,0.8888888888888888,0.0808080808080808
Fortaleza,PEDRAS,8,2.0,1.3333333333333333,0.12121212121212122
Fortaleza,PEDRAS,9,1.0,0.6666666666666666,0.06060606060606061
Fortaleza,PEDRAS,11,1.0,0.6666666666666666,0.06060606060606061
Fortaleza,PEDRAS,12,1.0,0.6666666666666666,0.06060606060606061
Fortaleza,PICI,1,1.6666666666666667,0.9756097560975611,0.08130081300813008
Fortaleza,PICI,2,2.0,1.1707317073170733,0.0975609756097561
Fortaleza,PICI,3,1.0,0.5853658536585367,0.04878048780487805
Fortaleza,PICI,4,2.5,1.4634146341463414,0.12195121951219512
Fortaleza,PICI,5,2.0,1.1707317073170733,0.0975609756097561
Fortaleza,PICI,6,1.5,0.8780487804878049,0.07317073170731707
Fortaleza,PICI,7,1.0,0.5853658536585367,0.04878048780487805
Fortaleza,PICI,8,1.3333333333333333,0.7804878048780488,0.06504065040650406
Fortaleza,PICI,9,2.0,1.1707317073170733,0.0975609756097561
Fortaleza,PICI,10,1.5,0.8780487804878049,0.07317073170731707
Fortaleza,PICI,11,2.75,1.6097560975609757,0.13414634146341464
Fortaleza,PICI,12,1.25,0.7317073170731707,0.06097560975609756
Fortaleza,PIRAMBU,1,1.6666666666666667,1.1320754716981132,0.09433962264150943
Fortaleza,PIRAMBU,2,1.5,1.0188679245283019,0.08490566037735849
Fortaleza,PIRAMBU,3,2.0,1.3584905660377358,0.11320754716981131
Fortaleza,PIRAMBU,4,1.0,0.6792452830188679,0.056603773584905655
Fortaleza,PIRAMBU,5,2.0,1.3584905660377358,0.11320754716981131
Fortaleza,PIRAMBU,6,1.0,0.6792452830188679,0.056603773584905655
Fortaleza,PIRAMBU,7,2.0,1.3584905660377358,0.11320754716981131
Fortaleza,PIRAMBU,8,1.0,0.6792452830188679,0.056603773584905655
Fortaleza,PIRAMBU,9,1.5,1.0188679245283019,0.08490566037735849
Fortaleza,PIRAMBU,10,2.0,1.3584905660377358,0.11320754716981131
Fortaleza,PIRAMBU,11,1.0,0.6792452830188679,0.056603773584905655
Fortaleza,PIRAMBU,12,1.0,0.6792452830188679,0.056603773584905655
Fortaleza,PLANALTO AYRTON SENNA,1,3.0,1.1933701657458562,0.09944751381215468
Fortaleza,PLANALTO AYRTON SENNA,2,3.3333333333333335,1.3259668508287292,0.11049723756906076
Fortaleza,PLANALTO AYRTON SENNA,3,1.0,0.3977900552486187,0.033149171270718224
Fortaleza,PLANALTO AYRTON SENNA,4,2.3333333333333335,0.9281767955801105,0.07734806629834254
Fortaleza,PLANALTO AYRTON SENNA,5,4.0,1.5911602209944748,0.1325966850828729
Fortaleza,PLANALTO AYRTON SENNA,6,2.5,0.9944751381215468,0.08287292817679556
Fortaleza,PLANALTO AYRTON SENNA,7,2.0,0.7955801104972374,0.06629834254143645
Fortaleza,PLANALTO AYRTON SENNA,8,2.0,0.7955801104972374,0.06629834254143645
Fortaleza,PLANALTO AYRTON SENNA,9,3.6666666666666665,1.4585635359116018,0.12154696132596683
Fortaleza,PLANALTO AYRTON SENNA,10,2.0,0.7955801104972374,0.06629834254143645
Fortaleza,PLANALTO AYRTON SENNA,11,1.6666666666666667,0.6629834254143646,0.05524861878453038
Fortaleza,PLANALTO AYRTON SENNA,12,2.6666666666666665,1.0607734806629832,0.0883977900552486
Fortaleza,PRAIA DE IRACEMA,1,1.0,1.0,0.16666666666666666
Fortaleza,PRAIA DE IRACEMA,2,1.0,1.0,0.16666666666666666
Fortaleza,PRAIA DE IRACEMA,3,1.0,1.0,0.16666666666666666
Fortaleza,PRAIA DE IRACEMA,6,1.0,1.0,0.16666666666666666
Fortaleza,PRAIA DE IRACEMA,11,1.0,1.0,0.16666666666666666
Fortaleza,PRAIA DE IRACEMA,12,1.0,1.0,0.16666666666666666
Fortaleza,PRAIA DO FUTURO I,1,3.0,2.1,0.3
Fortaleza,PRAIA DO FUTURO I,2,1.0,0.7,0.1
Fortaleza,PRAIA DO FUTURO I,3,1.0,0.7,0.1
Fortaleza,PRAIA DO FUTURO I,4,2.0,1.4,0.2
Fortaleza,PRAIA DO FUTURO I,5,1.0,0.7,0.1
Fortaleza,PRAIA DO FUTURO I,8,1.0,0.7,0.1
Fortaleza,PRAIA DO FUTURO I,9,1.0,0.7,0.1
Fortaleza,PRAIA DO FUTURO II,1,1.6666666666666667,0.9022556390977443,0.07518796992481203
Fortaleza,PRAIA DO FUTURO II,2,1.5,0.8120300751879699,0.06766917293233082
Fortaleza,PRAIA DO FUTURO II,3,2.5,1.3533834586466165,0.11278195488721804
Fortaleza,PRAIA DO FUTURO II,4,1.5,0.8120300751879699,0.06766917293233082
Fortaleza,PRAIA DO FUTURO II,5,2.0,1.0827067669172932,0.09022556390977443
Fortaleza,PRAIA DO FUTURO II,6,1.0,0.5413533834586466,0.045112781954887216
Fortaleza,PRAIA DO FUTURO II,7,2.0,1.0827067669172932,0.09022556390977443
Fortaleza,PRAIA DO FUTURO II,8,2.0,1.0827067669172932,0.09022556390977443
Fortaleza,PRAIA DO FUTURO II,9,2.0,1.0827067669172932,0.09022556390977443
Fortaleza,PRAIA DO FUTURO II,10,3.0,1.6240601503759398,0.13533834586466165
Fortaleza,PRAIA DO FUTURO II,11,2.0,1.0827067669172932,0.09022556390977443
Fortaleza,PRAIA DO FUTURO II,12,1.0,0.5413533834586466,0.045112781954887216
Fortaleza,PRECABURA,4,1.0,0.8,0.2
Fortaleza,PRECABURA,5,1.0,0.8,0.2
Fortaleza,PRECABURA,7,2.0,1.6,0.4
Fortaleza,PRECABURA,11,1.0,0.8,0.2
Fortaleza,PREFEITO JOSÉ WALTER,1,1.5,0.6101694915254237,0.05084745762711865
Fortaleza,PREFEITO JOSÉ WALTER,2,2.75,1.11864406779661,0.09322033898305085
Fortaleza,PREFEITO JOSÉ WALTER,3,2.5,1.0169491525423728,0.0847457627118644
Fortaleza,PREFEITO JOSÉ WALTER,4,2.0,0.8135593220338982,0.06779661016949153
Fortaleza,PREFEITO JOSÉ WALTER,5,1.6666666666666667,0.6779661016949152,0.05649717514124294
Fortaleza,PREFEITO JOSÉ WALTER,6,2.3333333333333335,0.9491525423728814,0.07909604519774012
Fortaleza,PREFEITO JOSÉ WALTER,7,3.0,1.2203389830508473,0.1016949152542373
Fortaleza,PREFEITO JOSÉ WALTER,8,2.5,1.0169491525423728,0.0847457627118644
Fortaleza,PREFEITO JOSÉ WALTER,9,2.0,0.8135593220338982,0.06779661016949153
Fortaleza,PREFEITO JOSÉ WALTER,10,2.0,0.8135593220338982,0.06779661016949153
Fortaleza,PREFEITO JOSÉ WALTER,11,4.0,1.6271186440677965,0.13559322033898305
Fortaleza,PREFEITO JOSÉ WALTER,12,3.25,1.3220338983050848,0.11016949152542373
Fortaleza,PRESIDENTE KENNEDY,1,1.0,0.8059701492537312,0.08955223880597014
Fortaleza,PRESIDENTE KENNEDY,2,1.5,1.2089552238805967,0.13432835820895522
Fortaleza,PRESIDENTE KENNEDY,3,1.0,0.8059701492537312,0.08955223880597014
Fortaleza,PRESIDENTE KENNEDY,5,1.6666666666666667,1.3432835820895521,0.14925373134328357
Fortaleza,PRESIDENTE KENNEDY,7,1.0,0.8059701492537312,0.08955223880597014
Fortaleza,PRESIDENTE KENNEDY,8,1.0,0.8059701492537312,0.08955223880597014
Fortaleza,PRESIDENTE KENNEDY,9,2.0,1.6119402985074625,0.1791044776119403
Fortaleza,PRESIDENTE KENNEDY,10,1.0,0.8059701492537312,0.08955223880597014
Fortaleza,PRESIDENTE KENNEDY,12,1.0,0.8059701492537312,0.08955223880597014
Fortaleza,QUINTINO CUNHA,1,1.5,0.8244274809160305,0.06870229007633587
Fortaleza,QUINTINO CUNHA,2,2.3333333333333335,1.282442748091603,0.10687022900763359
Fortaleza,QUINTINO CUNHA,3,1.0,0.5496183206106869,0.045801526717557245
Fortaleza,QUINTINO CUNHA,4,1.0,0.5496183206106869,0.045801526717557245
Fortaleza,QUINTINO CUNHA,5,2.3333333333333335,1.282442748091603,0.10687022900763359
Fortaleza,QUINTINO CUNHA,6,1.5,0.8244274809160305,0.06870229007633587
Fortaleza,QUINTINO CUNHA,7,2.3333333333333335,1.282442748091603,0.10687022900763359
Fortaleza,QUINTINO CUNHA,8,1.6666666666666667,0.916030534351145,0.07633587786259541
Fortaleza,QUINTINO CUNHA,9,1.6666666666666667,0.916030534351145,0.07633587786259541
Fortaleza,QUINTINO CUNHA,10,2.5,1.3740458015267174,0.11450381679389311
Fortaleza,QUINTINO CUNHA,11,2.0,1.0992366412213739,0.09160305343511449
Fortaleza,QUINTINO CUNHA,12,2.0,1.0992366412213739,0.09160305343511449
Fortaleza,RACHEL DE QUEIROZ,2,1.0,0.7142857142857143,0.14285714285714285
Fortaleza,RACHEL DE QUEIROZ,3,2.0,1.4285714285714286,0.2857142857142857
Fortaleza,RACHEL DE QUEIROZ,6,1.0,0.7142857142857143,0.14285714285714285
Fortaleza,RACHEL DE QUEIROZ,8,1.0,0.7142857142857143,0.14285714285714285
Fortaleza,RACHEL DE QUEIROZ,9,2.0,1.4285714285714286,0.2857142857142857
Fortaleza,RODOLFO TEÓFILO,3,1.0,1.0,0.2
Fortaleza,RODOLFO TEÓFILO,4,1.0,1.0,0.2
Fortaleza,RODOLFO TEÓFILO,6,1.0,1.0,0.2
Fortaleza,RODOLFO TEÓFILO,9,1.0,1.0,0.2
Fortaleza,RODOLFO TEÓFILO,10,1.0,1.0,0.2
Fortaleza,SABIAGUABA,3,1.0,0.9230769230769231,0.15384615384615385
Fortaleza,SABIAGUABA,4,1.0,0.9230769230769231,0.15384615384615385
Fortaleza,SABIAGUABA,8,1.0,0.9230769230769231,0.15384615384615385
Fortaleza,SABIAGUABA,9,1.0,0.9230769230769231,0.15384615384615385
Fortaleza,SABIAGUABA,10,1.0,0.9230769230769231,0.15384615384615385
Fortaleza,SABIAGUABA,12,1.5,1.3846153846153848,0.23076923076923078
Fortaleza,SALINAS,2,1.0,0.6666666666666666,0.3333333333333333
Fortaleza,SALINAS,3,2.0,1.3333333333333333,0.6666666666666666
Fortaleza,SAPIRANGA / COITÉ,1,1.0,0.6990291262135924,0.05825242718446603
Fortaleza,SAPIRANGA / COITÉ,2,1.5,1.0485436893203886,0.08737864077669905
Fortaleza,SAPIRANGA / COITÉ,3,1.3333333333333333,0.9320388349514563,0.07766990291262137
Fortaleza,SAPIRANGA / COITÉ,4,1.0,0.6990291262135924,0.05825242718446603
Fortaleza,SAPIRANGA / COITÉ,5,1.3333333333333333,0.9320388349514563,0.07766990291262137
Fortaleza,SAPIRANGA / COITÉ,6,2.0,1.3980582524271847,0.11650485436893206
Fortaleza,SAPIRANGA / COITÉ,7,2.0,1.3980582524271847,0.11650485436893206
Fortaleza,SAPIRANGA / COITÉ,8,1.0,0.6990291262135924,0.05825242718446603
Fortaleza,SAPIRANGA / COITÉ,9,1.0,0.6990291262135924,0.05825242718446603
Fortaleza,SAPIRANGA / COITÉ,10,1.5,1.0485436893203886,0.08737864077669905
Fortaleza,SAPIRANGA / COITÉ,11,2.0,1.3980582524271847,0.11650485436893206
Fortaleza,SAPIRANGA / COITÉ,12,1.5,1.0485436893203886,0.08737864077669905
Fortaleza,SERRINHA,1,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SERRINHA,2,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SERRINHA,3,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SERRINHA,4,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SERRINHA,5,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SERRINHA,6,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SERRINHA,7,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SERRINHA,8,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SERRINHA,9,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SERRINHA,10,3.0,2.5384615384615383,0.23076923076923078
Fortaleza,SERRINHA,12,1.0,0.8461538461538461,0.07692307692307693
Fortaleza,SIQUEIRA,1,1.0,0.4907063197026022,0.04460966542750929
Fortaleza,SIQUEIRA,2,2.0,0.9814126394052044,0.08921933085501858
Fortaleza,SIQUEIRA,3,2.5,1.2267657992565055,0.11152416356877323
Fortaleza,SIQUEIRA,5,2.5,1.2267657992565055,0.11152416356877323
Fortaleza,SIQUEIRA,6,1.3333333333333333,0.6542750929368029,0.059479553903345715
Fortaleza,SIQUEIRA,7,2.0,0.9814126394052044,0.08921933085501858
Fortaleza,SIQUEIRA,8,2.0,0.9814126394052044,0.08921933085501858
Fortaleza,SIQUEIRA,9,2.6666666666666665,1.3085501858736057,0.11895910780669143
Fortaleza,SIQUEIRA,10,2.25,1.104089219330855,0.1003717472118959
Fortaleza,SIQUEIRA,11,1.5,0.7360594795539033,0.06691449814126393
Fortaleza,SIQUEIRA,12,2.6666666666666665,1.3085501858736057,0.11895910780669143
Fortaleza,SÃO BENTO,1,1.0,0.8,0.08
Fortaleza,SÃO BENTO,2,1.0,0.8,0.08
Fortaleza,SÃO BENTO,3,1.0,0.8,0.08
Fortaleza,SÃO BENTO,4,1.0,0.8,0.08
Fortaleza,SÃO BENTO,5,1.5,1.2,0.12
Fortaleza,SÃO BENTO,8,1.0,0.8,0.08
Fortaleza,SÃO BENTO,9,3.0,2.4,0.24
Fortaleza,SÃO BENTO,10,1.0,0.8,0.08
Fortaleza,SÃO BENTO,11,1.0,0.8,0.08
Fortaleza,SÃO BENTO,12,1.0,0.8,0.08
Fortaleza,SÃO GERARDO,1,1.0,1.0,0.3333333333333333
Fortaleza,SÃO GERARDO,5,1.0,1.0,0.3333333333333333
Fortaleza,SÃO GERARDO,6,1.0,1.0,0.3333333333333333
Fortaleza,SÃO JOÃO DO TAUAPE,1,2.0,1.6666666666666667,0.16666666666666666
Fortaleza,SÃO JOÃO DO TAUAPE,2,1.0,0.8333333333333334,0.08333333333333333
Fortaleza,SÃO JOÃO DO TAUAPE,3,2.0,1.6666666666666667,0.16666666666666666
Fortaleza,SÃO JOÃO DO TAUAPE,5,1.0,0.8333333333333334,0.08333333333333333
Fortaleza,SÃO JOÃO DO TAUAPE,7,1.0,0.8333333333333334,0.08333333333333333
Fortaleza,SÃO JOÃO DO TAUAPE,8,1.0,0.8333333333333334,0.08333333333333333
Fortaleza,SÃO JOÃO DO TAUAPE,9,1.0,0.8333333333333334,0.08333333333333333
Fortaleza,SÃO JOÃO DO TAUAPE,10,1.0,0.8333333333333334,0.08333333333333333
Fortaleza,SÃO JOÃO DO TAUAPE,11,1.0,0.8333333333333334,0.08333333333333333
Fortaleza,SÃO JOÃO DO TAUAPE,12,1.0,0.8333333333333334,0.08333333333333333
Fortaleza,VARJOTA,3,1.0,1.0,0.16666666666666666
Fortaleza,VARJOTA,4,1.0,1.0,0.16666666666666666
Fortaleza,VARJOTA,5,1.0,1.0,0.16666666666666666
Fortaleza,VARJOTA,6,1.0,1.0,0.16666666666666666
Fortaleza,VARJOTA,8,1.0,1.0,0.16666666666666666
Fortaleza,VARJOTA,9,1.0,1.0,0.16666666666666666
Fortaleza,VICENTE PINZÓN,2,1.0,0.3646408839779005,0.03314917127071823
Fortaleza,VICENTE PINZÓN,3,3.0,1.0939226519337015,0.09944751381215469
Fortaleza,VICENTE PINZÓN,4,2.0,0.729281767955801,0.06629834254143646
Fortaleza,VICENTE PINZÓN,5,2.0,0.729281767955801,0.06629834254143646
Fortaleza,VICENTE PINZÓN,6,2.0,0.729281767955801,0.06629834254143646
Fortaleza,VICENTE PINZÓN,7,10.0,3.646408839779005,0.3314917127071823
Fortaleza,VICENTE PINZÓN,8,2.0,0.729281767955801,0.06629834254143646
Fortaleza,VICENTE PINZÓN,9,1.6666666666666667,0.6077348066298343,0.055248618784530384
Fortaleza,VICENTE PINZÓN,10,3.5,1.276243093922652,0.11602209944751381
Fortaleza,VICENTE PINZÓN,11,1.0,0.3646408839779005,0.03314917127071823
Fortaleza,VICENTE PINZÓN,12,2.0,0.729281767955801,0.06629834254143646
Fortaleza,VILA PERI,1,1.0,0.8834355828220859,0.0736196319018405
Fortaleza,VILA PERI,2,1.25,1.1042944785276074,0.09202453987730062
Fortaleza,VILA PERI,3,1.5,1.325153374233129,0.11042944785276075
Fortaleza,VILA PERI,4,1.5,1.325153374233129,0.11042944785276075
Fortaleza,VILA PERI,5,1.0,0.8834355828220859,0.0736196319018405
Fortaleza,VILA PERI,6,1.0,0.8834355828220859,0.0736196319018405
Fortaleza,VILA PERI,7,1.3333333333333333,1.1779141104294477,0.09815950920245399
Fortaleza,VILA PERI,8,1.0,0.8834355828220859,0.0736196319018405
Fortaleza,VILA PERI,9,1.0,0.8834355828220859,0.0736196319018405
Fortaleza,VILA PERI,10,1.0,0.8834355828220859,0.0736196319018405
Fortaleza,VILA PERI,11,1.0,0.8834355828220859,0.0736196319018405
Fortaleza,VILA PERI,12,1.0,0.8834355828220859,0.0736196319018405
Fortaleza,VILA UNIĂO,2,1.0,1.0,0.16666666666666666
Fortaleza,VILA UNIĂO,5,1.0,1.0,0.16666666666666666
Fortaleza,VILA UNIĂO,7,1.0,1.0,0.16666666666666666
Fortaleza,VILA UNIĂO,9,1.0,1.0,0.16666666666666666
Fortaleza,VILA UNIĂO,10,1.0,1.0,0.16666666666666666
Fortaleza,VILA UNIĂO,11,1.0,1.0,0.16666666666666666
Fortaleza,VILA VELHA,1,1.0,0.6666666666666666,0.05555555555555555
Fortaleza,VILA VELHA,2,2.0,1.3333333333333333,0.1111111111111111
Fortaleza,VILA VELHA,3,1.0,0.6666666666666666,0.05555555555555555
Fortaleza,VILA VELHA,4,2.0,1.3333333333333333,0.1111111111111111
Fortaleza,VILA VELHA,5,1.0,0.6666666666666666,0.05555555555555555
Fortaleza,VILA VELHA,6,1.0,0.6666666666666666,0.05555555555555555
Fortaleza,VILA VELHA,7,1.0,0.6666666666666666,0.05555555555555555
Fortaleza,VILA VELHA,8,2.0,1.3333333333333333,0.1111111111111111
Fortaleza,VILA VELHA,9,1.0,0.6666666666666666,0.05555555555555555
Fortaleza,VILA VELHA,10,3.0,2.0,0.16666666666666666
Fortaleza,VILA VELHA,11,1.0,0.6666666666666666,0.05555555555555555
Fortaleza,VILA VELHA,12,2.0,1.3333333333333333,0.1111111111111111
Fortaleza,ÁLVARO WEYNE,1,1.0,0.611111111111111,0.05555555555555555
Fortaleza,ÁLVARO WEYNE,2,1.0,0.611111111111111,0.05555555555555555
Fortaleza,ÁLVARO WEYNE,3,1.0,0.611111111111111,0.05555555555555555
Fortaleza,ÁLVARO WEYNE,4,1.0,0.611111111111111,0.05555555555555555
Fortaleza,ÁLVARO WEYNE,5,2.0,1.222222222222222,0.1111111111111111
Fortaleza,ÁLVARO WEYNE,7,1.0,0.611111111111111,0.05555555555555555
Fortaleza,ÁLVARO WEYNE,8,1.5,0.9166666666666666,0.08333333333333333
Fortaleza,ÁLVARO WEYNE,9,1.0,0.611111111111111,0.05555555555555555
Fortaleza,ÁLVARO WEYNE,10,2.0,1.222222222222222,0.1111111111111111
Fortaleza,ÁLVARO WEYNE,11,2.5,1.5277777777777777,0.1388888888888889
Fortaleza,ÁLVARO WEYNE,12,4.0,2.444444444444444,0.2222222222222222
